Header,TimeStamp,QuatX,QuatY,QuatZ,QuatW,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,EulerX,EulerY,EulerZ,GravityX,GravityY,GravityZ,TimeStampGlob
,0,0.35,0.63,-0.25,0.65,0.11,0.74,-0.08,-10.19,0.96,-1.21,0,0,0,-9.7,1.33,-0.35,2.42386746406555
,0,0.35,0.63,-0.25,0.64,0.16,0.65,-0.1,-9.93,1.06,-1.48,0,0,0,-9.7,1.32,-0.42,2.43847346305847
,0,0.36,0.63,-0.25,0.64,0,0.65,-0.14,-10.01,1.42,-1.52,0,0,0,-9.7,1.3,-0.57,2.45424485206604
,0,0.36,0.64,-0.25,0.63,-0.09,0.65,-0.14,-9.72,1.7,-1.31,0,0,0,-9.69,1.28,-0.69,2.47339463233948
,0,0.36,0.64,-0.25,0.63,-0.28,0.61,-0.11,-9.73,1.46,-1.5,0,0,0,-9.69,1.27,-0.74,2.48768353462219
,0,0.36,0.65,-0.25,0.63,-0.15,0.59,-0.13,-9.28,0.49,-0.99,0,0,0,-9.68,1.25,-0.85,2.50548219680786
,0,0.36,0.65,-0.25,0.62,0.01,0.6,-0.14,-9.33,1.34,-0.94,0,0,0,-9.68,1.22,-0.97,2.52325296401978
,0,0.36,0.65,-0.25,0.62,0.08,0.65,-0.14,-9.17,1.75,-1.85,0,0,0,-9.67,1.21,-1.03,2.53804993629456
,0,0.36,0.66,-0.24,0.62,-0.06,0.71,-0.17,-9.5,1.53,-1.17,0,0,0,-9.66,1.18,-1.15,2.55614829063416
,0,0.36,0.66,-0.24,0.61,0.01,0.79,-0.18,-9.62,1.63,-1.34,0,0,0,-9.65,1.14,-1.3,2.57463383674622
,0,0.36,0.66,-0.24,0.61,-0.04,0.78,-0.19,-9.7,1.66,-1.69,0,0,0,-9.64,1.13,-1.37,2.58909630775452
,0,0.36,0.67,-0.24,0.6,-0.1,0.77,-0.19,-9.6,0.96,-2.44,0,0,0,-9.62,1.09,-1.51,2.60728430747986
,0,0.36,0.68,-0.24,0.6,-0.1,0.76,-0.2,-9.73,0.55,-2.58,0,0,0,-9.6,1.06,-1.65,2.62494921684265
,0,0.36,0.68,-0.24,0.6,-0.05,0.75,-0.2,-9.84,0.46,-2.31,0,0,0,-9.59,1.04,-1.72,2.63955211639404
,0,0.36,0.68,-0.23,0.59,0.05,0.73,-0.17,-9.76,0.6,-2.35,0,0,0,-9.57,1.01,-1.86,2.65810656547546
,0,0.36,0.69,-0.23,0.59,0.15,0.75,-0.15,-9.86,0.57,-2.15,0,0,0,-9.55,0.97,-2,2.67650747299194
,0,0.36,0.69,-0.23,0.58,0.21,0.76,-0.13,-9.96,0.67,-2.25,0,0,0,-9.53,0.96,-2.07,2.6917552947998
,0,0.36,0.69,-0.23,0.58,0.25,0.8,-0.12,-10.29,0.62,-2.34,0,0,0,-9.5,0.92,-2.22,2.7100715637207
,0,0.36,0.7,-0.23,0.57,0.17,0.84,-0.15,-9.98,0.03,-3.16,0,0,0,-9.47,0.89,-2.37,2.72856378555298
,0,0.37,0.7,-0.23,0.56,0.21,0.92,-0.17,-10.19,0.55,-2.75,0,0,0,-9.43,0.84,-2.55,2.74410963058472
,0,0.37,0.71,-0.23,0.55,0.24,0.97,-0.21,-10.28,0.34,-2.66,0,0,0,-9.38,0.79,-2.73,2.76200270652771
,0,0.37,0.71,-0.23,0.55,0.28,1.04,-0.26,-10.3,0.05,-2.28,0,0,0,-9.35,0.76,-2.83,2.78036141395569
,0,0.37,0.72,-0.23,0.54,0.43,1.09,-0.33,-10.1,0.82,-2.67,0,0,0,-9.3,0.68,-3.02,2.79577827453613
,0,0.37,0.72,-0.23,0.53,0.44,1.14,-0.36,-10.81,2.14,-1.56,0,0,0,-9.23,0.58,-3.24,2.81359553337097
,0,0.38,0.73,-0.23,0.52,0.5,1.31,-0.47,-11.39,2.43,-1.19,0,0,0,-9.19,0.52,-3.36,2.83096551895142
,0,0.38,0.74,-0.23,0.51,0.43,1.37,-0.47,-11.12,0.86,-1.23,0,0,0,-9.11,0.41,-3.6,2.84616994857788
,0,0.38,0.74,-0.24,0.5,0.54,1.48,-0.51,-11.41,0.77,-1.43,0,0,0,-9,0.27,-3.86,2.86396312713623
,0,0.38,0.75,-0.24,0.48,0.87,1.55,-0.53,-11.64,0.66,-2.07,0,0,0,-8.95,0.19,-4,2.88164067268372
,0,0.39,0.75,-0.24,0.47,1.18,1.69,-0.56,-13.56,-0.82,0.32,0,0,0,-8.81,0.01,-4.29,2.89674639701843
,0,0.39,0.76,-0.25,0.45,1.62,1.74,-0.54,-13.56,-0.1,-0.14,0,0,0,-8.66,-0.2,-4.58,2.91473269462585
,0,0.4,0.77,-0.26,0.43,1.75,1.8,-0.54,-13.19,-0.04,-0.46,0,0,0,-8.58,-0.33,-4.72,2.93163728713989
,0,0.41,0.77,-0.26,0.42,1.92,2.01,-0.63,-12.78,0.72,-2.1,0,0,0,-8.39,-0.6,-5.03,2.94692373275757
,0,0.41,0.78,-0.27,0.39,1.78,2.23,-0.83,-13.98,1.43,-2.04,0,0,0,-8.16,-0.91,-5.35,2.96659111976624
,0,0.42,0.78,-0.28,0.37,1.62,2.26,-0.86,-14.24,1.66,-1.87,0,0,0,-7.9,-1.22,-5.67,2.98280620574951
,0,0.42,0.79,-0.28,0.36,1.39,2.12,-0.82,-10.46,1.11,-6.85,0,0,0,-7.77,-1.36,-5.81,2.99793601036072
,0,0.42,0.79,-0.28,0.33,0.87,2.02,-0.75,-9.71,0.33,-7.93,0,0,0,-7.52,-1.59,-6.08,3.01689457893372
,0,0.43,0.8,-0.28,0.32,0.57,1.91,-0.66,-8.17,-0.72,-5.67,0,0,0,-7.28,-1.75,-6.33,3.03324437141418
,0,0.43,0.8,-0.28,0.31,0.39,1.41,-0.49,-8.14,-0.16,-3.62,0,0,0,-7.18,-1.81,-6.42,3.04862523078918
,0,0.43,0.81,-0.28,0.3,0.07,0.71,-0.05,-7.11,1.34,-1.17,0,0,0,-7.07,-1.84,-6.53,3.0676600933075
,0,0.43,0.81,-0.27,0.3,-0,0.33,0.13,-6.56,1.54,0,0,0,0,-7.05,-1.81,-6.56,3.08348536491394
,0,0.43,0.81,-0.27,0.3,-0.1,-0.36,0.41,-5.94,0.75,1.25,0,0,0,-7.08,-1.78,-6.53,3.09887862205505
,0,0.43,0.8,-0.28,0.31,0.08,-1.12,0.55,-5.15,-0.81,-0.62,0,0,0,-7.22,-1.71,-6.4,3.11779165267944
,0,0.43,0.79,-0.28,0.32,-0.01,-1.43,0.6,-5.21,-0.3,-1.74,0,0,0,-7.43,-1.62,-6.18,3.1335334777832
,0,0.43,0.79,-0.28,0.33,-0.04,-2.02,0.71,-5.25,-0.54,-2.28,0,0,0,-7.56,-1.56,-6.03,3.14879679679871
,0,0.43,0.78,-0.29,0.36,-0.23,-2.54,0.87,-5.5,-0.65,-1.76,0,0,0,-7.86,-1.42,-5.68,3.16885757446289
