Header,TimeStamp,QuatX,QuatY,QuatZ,QuatW,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,EulerX,EulerY,EulerZ,GravityX,GravityY,GravityZ,TimeStampGlob
,0,0.25,0.3,-0.51,0.77,-0.2,-2.24,-0.16,2.35,6.05,7.18,0,0,0,-7.04,0.74,6.77,2.07038950920105
,0,0.24,0.28,-0.51,0.78,-0.07,-2.45,0.11,2,5.96,7.34,0,0,0,-6.7,0.77,7.11,2.08668971061707
,0,0.23,0.27,-0.51,0.78,0.2,-2.89,0.68,0.8,5.27,8.76,0,0,0,-6.49,0.83,7.3,2.10462045669556
,0,0.22,0.24,-0.51,0.79,0.48,-3.41,1.1,-0.99,2.89,9.16,0,0,0,-6,1.01,7.69,2.12057423591614
,0,0.21,0.21,-0.51,0.81,0.61,-3.64,1.18,-1.6,2.19,9.09,0,0,0,-5.4,1.24,8.08,2.137779712677
,0,0.21,0.19,-0.51,0.81,0.79,-3.95,1.12,-2.76,0.95,8.71,0,0,0,-5.07,1.36,8.27,2.15498685836792
,0,0.19,0.15,-0.51,0.82,0.78,-4,0.82,-3.59,0.79,10.32,0,0,0,-4.39,1.58,8.62,2.17121720314026
,0,0.18,0.11,-0.52,0.83,0.81,-4.01,0.66,-4.57,1.54,12.07,0,0,0,-3.69,1.77,8.9,2.18822312355042
,0,0.17,0.09,-0.52,0.83,1.01,-4.09,0.47,-5.2,3.18,12.87,0,0,0,-3.33,1.87,9.03,2.20587754249573
,0,0.16,0.06,-0.52,0.83,1.05,-4.14,0.63,-5.39,4.35,12.31,0,0,0,-2.57,2.09,9.22,2.22253227233887
,0,0.15,0.02,-0.52,0.84,1.02,-4.07,0.79,-6.3,4.71,12.79,0,0,0,-1.81,2.31,9.35,2.2387113571167
,0,0.15,-0,-0.52,0.84,1.01,-3.84,1.14,-6.62,4.77,12.81,0,0,0,-1.44,2.42,9.39,2.25644779205322
,0,0.13,-0.04,-0.51,0.85,0.92,-3.6,1.43,-7.9,4.21,13.31,0,0,0,-0.7,2.62,9.42,2.27274656295776
,0,0.12,-0.07,-0.51,0.85,0.93,-3.49,1.52,-8.69,3.77,12.57,0,0,0,0,2.8,9.39,2.28925609588623
,0,0.12,-0.09,-0.5,0.85,1,-3.23,1.65,-9.07,2.77,12.31,0,0,0,0.33,2.89,9.36,2.30677700042725
,0,0.11,-0.12,-0.49,0.86,1.04,-2.92,1.6,-9.66,1.07,11.69,0,0,0,0.97,3.06,9.26,2.32303023338318
,0,0.11,-0.15,-0.48,0.86,1.09,-2.73,1.49,-11.12,-0.86,8.34,0,0,0,1.52,3.22,9.13,2.3388078212738
,0,0.11,-0.16,-0.47,0.86,1.14,-2.21,1.14,-11.97,-1.93,7.37,0,0,0,1.75,3.31,9.06,2.35620260238647
,0,0.11,-0.18,-0.47,0.86,0.9,-1.43,0.69,-13.31,-3,5.6,0,0,0,2.09,3.44,8.93,2.37277960777283
,0,0.11,-0.19,-0.46,0.86,0.75,-0.98,0.45,-15.05,-3.72,7.86,0,0,0,2.24,3.54,8.86,2.38953852653503
,0,0.11,-0.19,-0.46,0.86,0.51,-0.25,0.01,-15,-3.1,7.03,0,0,0,2.27,3.59,8.83,2.40608811378479
,0,0.11,-0.19,-0.47,0.86,-0.07,0.33,-0.19,-14.19,-0.91,3.76,0,0,0,2.23,3.61,8.83,2.42245578765869
,0,0.11,-0.18,-0.47,0.86,-0.59,0.77,-0.17,0.24,1.14,5.64,0,0,0,2.06,3.46,8.94,2.43908929824829
,0,0.1,-0.17,-0.47,0.86,-1.24,1.11,-0.08,6.72,2.7,-1.59,0,0,0,1.96,3.35,9,2.45650553703308
,0,0.1,-0.15,-0.47,0.86,-1.37,2.06,-0.29,0.79,-2.96,9.09,0,0,0,1.67,3.12,9.14,2.47196578979492
,0,0.1,-0.13,-0.47,0.87,-1.26,2.73,-0.32,-0.96,-4.09,17.51,0,0,0,1.17,2.95,9.27,2.48900556564331
,0,0.11,-0.12,-0.47,0.87,-0.45,2.17,-0.64,-1.91,1.35,14.32,0,0,0,0.96,2.91,9.31,2.50636386871338
,0,0.12,-0.1,-0.48,0.86,0.14,1.68,-0.56,-0.46,5.01,12.88,0,0,0,0.6,2.93,9.33,2.52203869819641
,0,0.13,-0.09,-0.48,0.86,0.17,1.54,-0.45,-1.2,4.17,12.91,0,0,0,0.31,2.96,9.34,2.53875017166138
,0,0.13,-0.08,-0.48,0.86,0.09,1.26,-0.25,-0.04,4.83,13.96,0,0,0,0.19,2.97,9.34,2.55641150474548
,0,0.13,-0.07,-0.48,0.86,-0.2,0.84,-0,0.6,3.97,9.36,0,0,0,0,2.94,9.35,2.57188439369202
,0,0.13,-0.07,-0.48,0.87,-0.33,0.51,0.02,-0.42,2.8,10.48,0,0,0,-0.08,2.87,9.37,2.58877754211426
,0,0.13,-0.07,-0.48,0.87,-0.34,0.35,-0.02,-0.7,2.81,10.85,0,0,0,-0.11,2.84,9.38,2.60607099533081
,0,0.13,-0.06,-0.48,0.87,-0.2,0.17,-0.03,-0.5,2.78,10.53,0,0,0,-0.15,2.8,9.39,2.62195110321045
,0,0.13,-0.06,-0.48,0.87,-0.17,0.14,-0.04,0.07,2.67,10.19,0,0,0,-0.17,2.77,9.4,2.63867211341858
,0,0.13,-0.06,-0.48,0.87,-0.1,0.05,-0.03,-0.1,2.26,9.83,0,0,0,-0.17,2.76,9.4,2.65596604347229
,0,0.13,-0.06,-0.48,0.87,-0.04,0.05,-0.01,0.16,2.59,9.25,0,0,0,-0.18,2.75,9.4,2.67174196243286
,0,0.13,-0.06,-0.48,0.87,-0.05,0.17,-0.01,-0.48,2.54,9.48,0,0,0,-0.21,2.74,9.41,2.68889665603638
,0,0.13,-0.06,-0.48,0.87,-0.08,0.18,-0.03,-1.13,2.44,10.18,0,0,0,-0.23,2.74,9.41,2.70616841316223
,0,0.13,-0.06,-0.48,0.87,-0.03,0.11,-0.03,-1.01,2.42,9.6,0,0,0,-0.26,2.73,9.41,2.72157502174377
,0,0.13,-0.06,-0.48,0.87,0.01,-0.02,-0.03,-0.68,2.71,9.9,0,0,0,-0.25,2.73,9.41,2.73897624015808
,0,0.13,-0.06,-0.48,0.87,0.02,0.03,-0.05,-0.38,2.65,9.57,0,0,0,-0.26,2.73,9.41,2.75607848167419
,0,0.13,-0.06,-0.48,0.87,0,0.1,-0.04,-0.4,2.4,9.75,0,0,0,-0.28,2.73,9.41,2.77126145362854
,0,0.13,-0.05,-0.48,0.87,0.01,0.12,-0.04,-0.45,2.64,9.99,0,0,0,-0.29,2.73,9.41,2.7888810634613
,0,0.13,-0.05,-0.48,0.87,0.03,0.1,-0.03,-0.15,2.82,9.74,0,0,0,-0.31,2.73,9.41,2.80609965324402
,0,0.13,-0.05,-0.48,0.87,0.02,0.09,-0.03,-0.15,2.83,9.46,0,0,0,-0.33,2.73,9.41,2.82167935371399
,0,0.13,-0.05,-0.48,0.87,0,0.09,-0.03,-0.34,2.83,9.66,0,0,0,-0.35,2.73,9.41,2.83895826339722
,0,0.13,-0.05,-0.48,0.87,-0.02,0.07,-0.03,-0.26,2.68,9.42,0,0,0,-0.35,2.73,9.41,2.85596585273743
,0,0.13,-0.05,-0.48,0.87,-0.04,0.02,-0.03,-0.41,2.68,9.45,0,0,0,-0.36,2.72,9.41,2.87190628051758
,0,0.13,-0.05,-0.48,0.87,-0.06,0.01,-0.03,-0.38,2.71,9.37,0,0,0,-0.36,2.71,9.41,2.88960814476013
,0,0.13,-0.05,-0.48,0.87,-0.11,-0.02,-0.03,-0.55,2.63,9.58,0,0,0,-0.36,2.7,9.41,2.90655064582825
,0,0.13,-0.05,-0.48,0.87,-0.13,-0,-0.06,-0.57,2.6,9.53,0,0,0,-0.37,2.67,9.42,2.92150235176086
,0,0.13,-0.05,-0.48,0.87,-0.14,-0.02,-0.06,-0.82,2.58,9.7,0,0,0,-0.37,2.66,9.42,2.93942165374756
,0,0.13,-0.05,-0.48,0.87,-0.15,-0.03,-0.07,-0.45,2.57,9.47,0,0,0,-0.37,2.63,9.43,2.95671057701111
,0,0.13,-0.05,-0.48,0.87,-0.14,-0.01,-0.08,-0.41,2.45,9.65,0,0,0,-0.37,2.61,9.44,2.97175645828247
,0,0.13,-0.05,-0.48,0.86,-0.14,-0.02,-0.08,0.01,2.59,9.72,0,0,0,-0.37,2.59,9.44,2.98937964439392
,0,0.12,-0.05,-0.48,0.86,-0.13,-0.01,-0.08,-0.6,2.44,9.78,0,0,0,-0.37,2.57,9.45,3.00666093826294
,0,0.12,-0.05,-0.48,0.86,-0.11,0,-0.07,-0.5,2.34,9.75,0,0,0,-0.37,2.55,9.46,3.02171397209167
,0,0.12,-0.05,-0.49,0.86,-0.1,-0.01,-0.07,-0.4,2.36,9.77,0,0,0,-0.37,2.54,9.46,3.0394549369812
,0,0.12,-0.05,-0.49,0.86,-0.07,0.02,-0.06,-0.67,2.22,9.77,0,0,0,-0.38,2.52,9.46,3.05657649040222
,0,0.12,-0.05,-0.49,0.86,-0.06,0.05,-0.07,-0.36,2.36,9.73,0,0,0,-0.39,2.5,9.47,3.07142353057861
